,0,1,2,3
423,ahjieun,#혼밥 #파스타 #혼맥 #낮술 #비어룸 현실은 무알콜맥주 ㅋㅋ그래도 기분내기엔 충분해,"['#혼밥', '#파스타', '#혼맥', '#낮술', '#비어룸']",14
424,h9j123,찐 집앞 1분컷...🤣...#피자#파스타#최근#먹부림#🤣#집앞,"['#피자', '#파스타', '#최근', '#먹부림', '#🤣', '#집앞']",6
425,cj.gourmet인증됨,⠀집에서도 근사한 레스토랑 분위기를 즐기고 싶은 날이 있죠-그런 날엔 복잡한 재료 손질과 조리과정 없이간편하게 완성되는 #고메머쉬룸투움바파스타 를 준비해 보세요 :)한 입 먹는 순간 매콤한 투움바 소스와진한 버섯의 풍미를 가득 느낄 수 있을 거예요✨,['#고메머쉬룸투움바파스타'],2604
426,jseyanep,"파스타가 4,900원?!가성비 미쳐버린 이탈리아 전통 생면파스타 맛집말도 안되는 착한 가격에 맛있는 [이석덕 생면파스타]🍝⚪ 매일매일 뽑는 부드럽고 쫄깃한 식감의 생면파스타⚪ KBS생생정보 / SBS모닝와이드 금요면탐정 출연🖥️!!!⚪ SBS 생방송투데이 먹킷리스트 출연 / 매스컴도 인정한 맛집⚪ 한국에서 찐 이탈리아 음식을 맛 볼 수 있는 곳 ⚪ 이탈리아 요리학교 + 쉐프 경력 종합 15년차 ⚪ 이탈리안 요리, 생면파스타 = 이석덕 👍⚪ 청결, 위생 최우선 안심식당으로 선정🏆❝ 맛집들이 많이 모여 있는 연남동에서 사람들이 꾸준히 방문하는 연남동 1위 맛집🏆❞•─────[이석덕생면파스타]─────•🏠 연남점)서울시 마포구 연남동 453-9번지 1층🏠 신촌점)서울시 서대문구 창천동 13-28 2층📞 02-332-6505✔ @chef_seokdeok💌 네이버 예약시 아란치니 서비스로 드립니다💓•────────────────────────────•　▶ 이석덕 생면파스타 l 메뉴 ◀“와인39000원”(와인 바틀 주문시 로마식 피자를 서비스로 드립니다)🔸️생트러플크림 파케리면 8,900원 👈대표메뉴🔸️신선한토마토 3,900원🔸️리코타치즈 콘킬리에면 4,900원🔸️오레키에테 알라 콘타디노 오일 5,900원🔸️오가닉 레몬 갈레티면 6,900원🔸️트러플 구운뇨끼 6,900원🔸️라구 알라 볼로네제 탈리아텔라 6,900원🔸️볼로네제라구 라자냐 7,900원🔸️보타르가 레몬 스파게티면 8,900원🔸️포카치아 고르곤졸라피자 10,900원🔸️포카치아 쌀루피피자 10,900원🔸️스모크치즈 발사믹양파 채끝스테이크 22,000원🔸️시칠리아식 해산물라구 6,900원 🔸️루꼴라 리코타치즈 라비올리 8,900원 .🍝생트러플크림은 이태리 북부 움브리아 지방의 최고급 블랙트러플 사용합니다🌟#연남동맛집 #신촌맛집 #이대맛집 #생면파스타 #파스타 #파스타바 #연트럴파크맛집 #서강대맛집 #가좌동맛집 #망원동맛집 #연희동맛집 #홍대맛집 #연남맛집 #파스타맛집 #연대맛집 #상암동맛집 #연남동파스타 #연남동데이트 #연남동와인 (광고)","['#연남동맛집', '#신촌맛집', '#이대맛집', '#생면파스타', '#파스타', '#파스타바', '#연트럴파크맛집', '#서강대맛집', '#가좌동맛집', '#망원동맛집', '#연희동맛집', '#홍대맛집', '#연남맛집', '#파스타맛집', '#연대맛집', '#상암동맛집', '#연남동파스타', '#연남동데이트', '#연남동와인']",166
427,seolo22,#운동#홈쿡#파스타#파스타레시피#집밥레시피#홈메이드#투움바파스타#부채살#고기스타그램#포항공대#시너지#오늘뭐먹지#성남#신혼#신혼일기#주부스타그램#신혼일상#온마이테이블#pasta#onthetable#toowoomba#homecooking#home#plating#여성의류#homesweethome#follow4followback#남자데일리룩#대학생승무원,"['#운동', '#홈쿡', '#파스타', '#파스타레시피', '#집밥레시피', '#홈메이드', '#투움바파스타', '#부채살', '#고기스타그램', '#포항공대', '#시너지', '#오늘뭐먹지', '#성남', '#신혼', '#신혼일기', '#주부스타그램', '#신혼일상', '#온마이테이블', '#pasta', '#onthetable', '#toowoomba', '#homecooking', '#home', '#plating', '#여성의류', '#homesweethome', '#follow4followback', '#남자데일리룩', '#대학생승무원']",1
428,paulmama_banchan,"✨파스타✨👩‍🍳폴마마 💟 경남 진주시 모덕로 260(하대동)📍요리는 당일 새벽에 직접 만들어서 나옵니다.📍 🔸️ 당일 메뉴는 11시 30분 사이에 밴드 게시물에서 확인 가능합니다. 🔸️ 주문은 전화, 문자, 밴드 댓글로만 받습니다. https://band.us/@paulmama 🔸️배달시간 12시 이후부터 19시까지 가능합니다. 🔹️ 포장(방문) 주문: 밴드 댓글에 방문 시간과 한께 메뉴를 남겨주시고 찾으러 오실때는 닉네임을 알려주시면 됩니다. 🔹️ 배달 주문: 배달은 연락처가 필요하니 문자로 보내주시면 감사하겠습니다. 📍배달 주문 양식📍배달시간, 메뉴, 주소, 결제방법 (계좌이체/기사님께 현금지급), 입금자 성함배달요청사항이 있으시면 꼭 상세하게 남겨주세요 주차 🚗 - 옆 건물 '향원 한우 전문점 주차장'에 주차하시면 됩니다. #반찬 #진주반찬 #하대동반찬 #폴마마반찬 #폴마마 #도시락 #하대동도시락 #폴마마도시락 #하대동맛집 #진주맛집 #파스타","['#반찬', '#진주반찬', '#하대동반찬', '#폴마마반찬', '#폴마마', '#도시락', '#하대동도시락', '#폴마마도시락', '#하대동맛집', '#진주맛집', '#파스타']",1
429,kaye.leigh.12,#누브티스 #nouveautes #성북동맛집 #성북동 #이탈리안레스토랑 #레스토랑 #넥타이박물관 #seoulrestaurant #italianrestaurant #restaurant #tiemuseum #파스타 #피자 #스테이크 #리조또 #pasta #pizza #steak #risotto #먹스타그램 #맛스타그램 #맛집추천 #foodpics #foodstagram #dailylife #fashionista #fashion #gallery #smallwedding #cookingclass,"['#누브티스', '#nouveautes', '#성북동맛집', '#성북동', '#이탈리안레스토랑', '#레스토랑', '#넥타이박물관', '#seoulrestaurant', '#italianrestaurant', '#restaurant', '#tiemuseum', '#파스타', '#피자', '#스테이크', '#리조또', '#pasta', '#pizza', '#steak', '#risotto', '#먹스타그램', '#맛스타그램', '#맛집추천', '#foodpics', '#foodstagram', '#dailylife', '#fashionista', '#fashion', '#gallery', '#smallwedding', '#cookingclass']",17
430,stb.0713.fb5s,"파스타가 4,900원?!가성비 미쳐버린 이탈리아 전통 생면파스타 맛집말도 안되는 착한 가격에 맛있는 [이석덕 생면파스타]🍝⚪ 매일매일 뽑는 부드럽고 쫄깃한 식감의 생면파스타⚪ KBS생생정보 / SBS모닝와이드 금요면탐정 출연🖥️!!!⚪ SBS 생방송투데이 먹킷리스트 출연 / 매스컴도 인정한 맛집⚪ 한국에서 찐 이탈리아 음식을 맛 볼 수 있는 곳 ⚪ 이탈리아 요리학교 + 쉐프 경력 종합 15년차 ⚪ 이탈리안 요리, 생면파스타 = 이석덕 👍⚪ 청결, 위생 최우선 안심식당으로 선정🏆❝ 맛집들이 많이 모여 있는 연남동에서 사람들이 꾸준히 방문하는 연남동 1위 맛집🏆❞•─────[이석덕생면파스타]─────•🏠 연남점)서울시 마포구 연남동 453-9번지 1층🏠 신촌점)서울시 서대문구 창천동 13-28 2층📞 02-332-6505✔ @chef_seokdeok💌 네이버 예약시 아란치니 서비스로 드립니다💓•────────────────────────────•　▶ 이석덕 생면파스타 l 메뉴 ◀“와인39000원”(와인 바틀 주문시 로마식 피자를 서비스로 드립니다)🔸️생트러플크림 파케리면 8,900원 👈대표메뉴🔸️신선한토마토 3,900원🔸️리코타치즈 콘킬리에면 4,900원🔸️오레키에테 알라 콘타디노 오일 5,900원🔸️오가닉 레몬 갈레티면 6,900원🔸️트러플 구운뇨끼 6,900원🔸️라구 알라 볼로네제 탈리아텔라 6,900원🔸️볼로네제라구 라자냐 7,900원🔸️보타르가 레몬 스파게티면 8,900원🔸️포카치아 고르곤졸라피자 10,900원🔸️포카치아 쌀루피피자 10,900원🔸️스모크치즈 발사믹양파 채끝스테이크 22,000원🔸️시칠리아식 해산물라구 6,900원 🔸️루꼴라 리코타치즈 라비올리 8,900원 .🍝생트러플크림은 이태리 북부 움브리아 지방의 최고급 블랙트러플 사용합니다🌟#연남동맛집 #신촌맛집 #이대맛집 #생면파스타 #파스타 #파스타바 #연트럴파크맛집 #서강대맛집 #가좌동맛집 #망원동맛집 #연희동맛집 #홍대맛집 #연남맛집 #파스타맛집 #연대맛집 #상암동맛집 #연남동파스타 #연남동데이트 #연남동와인 (광고)","['#연남동맛집', '#신촌맛집', '#이대맛집', '#생면파스타', '#파스타', '#파스타바', '#연트럴파크맛집', '#서강대맛집', '#가좌동맛집', '#망원동맛집', '#연희동맛집', '#홍대맛집', '#연남맛집', '#파스타맛집', '#연대맛집', '#상암동맛집', '#연남동파스타', '#연남동데이트', '#연남동와인']",164
431,northmedia685693,"파스타가 4,900원?!가성비 미쳐버린 이탈리아 전통 생면파스타 맛집말도 안되는 착한 가격에 맛있는 [이석덕 생면파스타]🍝⚪ 매일매일 뽑는 부드럽고 쫄깃한 식감의 생면파스타⚪ KBS생생정보 / SBS모닝와이드 금요면탐정 출연🖥️!!!⚪ SBS 생방송투데이 먹킷리스트 출연 / 매스컴도 인정한 맛집⚪ 한국에서 찐 이탈리아 음식을 맛 볼 수 있는 곳 ⚪ 이탈리아 요리학교 + 쉐프 경력 종합 15년차 ⚪ 이탈리안 요리, 생면파스타 = 이석덕 👍⚪ 청결, 위생 최우선 안심식당으로 선정🏆❝ 맛집들이 많이 모여 있는 연남동에서 사람들이 꾸준히 방문하는 연남동 1위 맛집🏆❞•─────[이석덕생면파스타]─────•🏠 연남점)서울시 마포구 연남동 453-9번지 1층🏠 신촌점)서울시 서대문구 창천동 13-28 2층📞 02-332-6505✔ @chef_seokdeok💌 네이버 예약시 아란치니 서비스로 드립니다💓•────────────────────────────•　▶ 이석덕 생면파스타 l 메뉴 ◀“와인39000원”(와인 바틀 주문시 로마식 피자를 서비스로 드립니다)🔸️생트러플크림 파케리면 8,900원 👈대표메뉴🔸️신선한토마토 3,900원🔸️리코타치즈 콘킬리에면 4,900원🔸️오레키에테 알라 콘타디노 오일 5,900원🔸️오가닉 레몬 갈레티면 6,900원🔸️트러플 구운뇨끼 6,900원🔸️라구 알라 볼로네제 탈리아텔라 6,900원🔸️볼로네제라구 라자냐 7,900원🔸️보타르가 레몬 스파게티면 8,900원🔸️포카치아 고르곤졸라피자 10,900원🔸️포카치아 쌀루피피자 10,900원🔸️스모크치즈 발사믹양파 채끝스테이크 22,000원🔸️시칠리아식 해산물라구 6,900원 🔸️루꼴라 리코타치즈 라비올리 8,900원 .🍝생트러플크림은 이태리 북부 움브리아 지방의 최고급 블랙트러플 사용합니다🌟#연남동맛집 #신촌맛집 #이대맛집 #생면파스타 #파스타 #파스타바 #연트럴파크맛집 #서강대맛집 #가좌동맛집 #망원동맛집 #연희동맛집 #홍대맛집 #연남맛집 #파스타맛집 #연대맛집 #상암동맛집 #연남동파스타 #연남동데이트 #연남동와인 (광고)","['#연남동맛집', '#신촌맛집', '#이대맛집', '#생면파스타', '#파스타', '#파스타바', '#연트럴파크맛집', '#서강대맛집', '#가좌동맛집', '#망원동맛집', '#연희동맛집', '#홍대맛집', '#연남맛집', '#파스타맛집', '#연대맛집', '#상암동맛집', '#연남동파스타', '#연남동데이트', '#연남동와인']",159
432,_hs_1028,용산🐰#아이파크몰맛집 #파스타 #머쉬룸피자 #에이드 #존맛탱 #어제 #절친이랑 #용산 #서울,"['#아이파크몰맛집', '#파스타', '#머쉬룸피자', '#에이드', '#존맛탱', '#어제', '#절친이랑', '#용산', '#서울']",23
433,dahyeweon,다들같이 무럭무럭 자라는중🥰#일상 #요리 #사진  #여행 #맛집#프렌치요리 #파스타 #요리사 #베이커리 #공부 #운동 #헬스 #제주도민 #삼남매 #두형제,"['#일상', '#요리', '#사진', '#여행', '#맛집', '#프렌치요리', '#파스타', '#요리사', '#베이커리', '#공부', '#운동', '#헬스', '#제주도민', '#삼남매', '#두형제']",16
434,hhyeon_kitchen,"#밥상기록파스타 소스 남은걸로 파스타 휘리릭 만들었다마늘, 양파, 베이컨만 넣고 간단히 만들었는데시판소스 덕분에 꿀맛^___^치즈스틱은 노릇하게 굽고싶어서 에프에 오래 돌렸더니 치즈 다 터짐^^맛은 좋음ㅋㅋㅋㅋㅋㅋ#파스타 #토마토파스타 #치즈스틱","['#밥상기록파스타', '#파스타', '#토마토파스타', '#치즈스틱']",37
435,dahyeweon,대천해수욕장..새삼 오랜만이라 예쁘네??😆#일상 #요리 #사진  #여행 #맛집#프렌치요리 #파스타 #요리사 #베이커리 #공부 #운동 #헬스 #제주도민 #육지여행 #충남보령 #대천해수욕장 #삼남매,"['#일상', '#요리', '#사진', '#여행', '#맛집', '#프렌치요리', '#파스타', '#요리사', '#베이커리', '#공부', '#운동', '#헬스', '#제주도민', '#육지여행', '#충남보령', '#대천해수욕장', '#삼남매']",13
436,godn118,엄마랑 오사카여행 출발합니당🤍,[],5
437,jus_delicious_today,#성대 #성대가성비맛집 #아늑 #파스타 #피자 #아늑파스타 #율전동파스타 #성대율전동 #리뷰 #추천 #먹스타맞팔 #먹스타 #맞팔 #선팔하면맞팔 #팔로우 #좋아요 #review #pasta #pizza #sungkunkwanuniv #uljeondong #Anuk #followforfollowback #foodstagram #followｍe #follow #like,"['#성대', '#성대가성비맛집', '#아늑', '#파스타', '#피자', '#아늑파스타', '#율전동파스타', '#성대율전동', '#리뷰', '#추천', '#먹스타맞팔', '#먹스타', '#맞팔', '#선팔하면맞팔', '#팔로우', '#좋아요', '#review', '#pasta', '#pizza', '#sungkunkwanuniv', '#uljeondong', '#Anuk', '#followforfollowback', '#foodstagram', '#followｍe', '#follow', '#like']",67
438,dahyeweon,육지나들이😆이제곧제주로~#일상 #요리 #사진  #여행 #맛집#프렌치요리 #파스타 #요리사 #베이커리 #공부 #운동 #헬스 #제주도민 #광주광역시 #국립광주과학관 #삼남매,"['#일상', '#요리', '#사진', '#여행', '#맛집', '#프렌치요리', '#파스타', '#요리사', '#베이커리', '#공부', '#운동', '#헬스', '#제주도민', '#광주광역시', '#국립광주과학관', '#삼남매']",18
439,the_malthouse_buldang,더몰트하우스 불당점설 연휴 전부 정상 OPEN 입니다새해 복 많이 받으세요,[],5
