Category,ID,Post_num,Followers,Contents,Tags,Tags_sum,Tags_count,Tags_rate,Likes,Scaled_likes,Contents_len
떡볶이,lovelove.dookki,51.0,63.0,우리 고객님들 마지막까지 소중해          창원맛집  상남동맛집  대방동맛집  사파동맛집  대방동  떡볶이  두끼  두끼레시피  두끼떡볶이  두끼마라탕  두끼소스  창원두끼  대방동두끼,"#창원맛집, #상남동맛집, #대방동맛집, #사파동맛집, #대방동, #떡볶이, #두끼, #두끼레시피, #두끼떡볶이, #두끼마라탕, #두끼소스, #창원두끼, #대방동두끼",13,1,7.69,14,0.0016443504815597,106
떡볶이,lovelove.dookki,51.0,63.0,설날 연휴 기간 22일 제외한 나머지 정상영업 합니다  정기휴무인 24일 화  열려있습니다         창원맛집  상남동맛집  대방동맛집  사파동맛집  대방동  떡볶이  두끼  두끼레시피  두끼떡볶이  두끼마라탕  두끼소스  창원두끼  대방동두끼,"#창원맛집, #상남동맛집, #대방동맛집, #사파동맛집, #대방동, #떡볶이, #두끼, #두끼레시피, #두끼떡볶이, #두끼마라탕, #두끼소스, #창원두끼, #대방동두끼",13,1,7.69,9,0.0010570824524312,138
떡볶이,the_more.store,73.0,338.0,  찰밀떡 국물떡볶이쫀득한 밀떡이 일품인 찰밀떡 국물떡볶이자작한 빨간 국물과 쫄깃한 밀떡의 조합이아주그냥 환상이예요 요거 한번 드셔보시면 중독되실수도 있으니조심하세요ㅎㅎㅎ떡볶이 밀키트 하나로캠핑  여행  술안주  식사대용으로 간편한 한끼 더모어 스토어 홈페이지에서 9  할인된 금액으로 만나실 수 있어요                              ?   구매 및 더 많은 상품보기프로필 링크 클릭  the_more store  더모어 스토어 홈페이지에서   찰밀떡 국물떡볶이   를 검색해주세요     상품문의는 댓글 또는 DM 주세요                             ,,0,0,0.0,22,0.0025839793281653,333
떡볶이,passionson82,45.0,96.0,  로제떡볶이 ㆍㆍㆍ오늘 방송사 SBS  상암동 점심은 로제떡볶이   완전  존맛탱   좋아하는  쥬시쿨  복숭아맛   2천원의행복  ㆍㆍㆍ 열정퀸  인스타그램 직장인  방송사  SBS  사내식당  점심  맛점 맛스타그램  떡볶이  로제  최애  맛,"#로제떡볶이, #완전, #존맛탱, #좋아하는, #쥬시쿨, #복숭아맛, #2천원의행복, #열정퀸, #인스타그램, #직장인, #방송사, #SBS, #사내식당, #점심, #맛점, #맛스타그램, #떡볶이, #로제, #최애, #맛",20,4,20.0,12,0.0014094432699083,139
떡볶이,s_momomomomomo,143.0,53.0,비발디파크 떡볶이 비발디파크  떡볶이  스키장,"#비발디파크, #떡볶이, #스키장",3,1,33.33,4,0.0004698144233027,25
떡볶이,kgy.0115,230.0,95.0, 직장인 남자 수영 족발 한신포차 소주한잔 냠냠 포장마차 해운대포장마차 기장 대게 연화리 기장카페 웨이브온 카페윤 해운대포차 씨앗호떡 떡볶이 야식 배달의민족 캣스타 초량 불백 대 대맛집 관악구 용산맘 혼술 벗스타그램 와이드팬츠,"#직장인, #남자, #수영, #족발, #한신포차, #소주한잔, #냠냠, #포장마차, #해운대포장마차, #기장, #대게, #연화리, #기장카페, #웨이브온, #카페윤, #해운대포차, #씨앗호떡, #떡볶이, #야식, #배달의민족, #캣스타, #초량, #불백, #대, #대맛집, #관악구, #용산맘, #혼술, #벗스타그램, #와이드팬츠",30,2,6.67,2,0.0002349072116513,126
떡볶이,hongmi_dan,229.0,2476.0, New menu   홍미 매운 어묵  불향 가득 입안이 얼얼한 매운 어묵 출시 홍미단 방배본점   서초점 에서 만나요      홍미단  홍미단연구소서초점  신메뉴  매운어묵  빨간어묵,"#홍미단, #홍미단연구소서초점, #신메뉴, #매운어묵, #빨간어묵",5,0,0.0,22,0.0025839793281653,103
떡볶이,mim.yumyum,97.0,195.0, 신전떡볶이  대구맛집입원전날 마지막 먹부림 신전   무려 17년째 먹는중 엽떡보단 신전매운맛 치즈추가 최고시다       떡볶이  먹팔  먹스타그램  일상,"#신전떡볶이, #대구맛집입원전날, #떡볶이, #먹팔, #먹스타그램, #일상",6,4,66.67,31,0.0036410617805966,87
떡볶이,kangseoyeon42,752.0,120.0,나이키 아동용 피나클 롱 다운 점퍼 B AOW13QDM77  연예인 나이키 스우시 롱패딩 착용날이 갈수록 쌀쌀해지다보니  겨울코디로 입기 좋은 롱패딩을 알아봤었어요 근데 아무래도 스타일리쉬하면서도 브랜드 로고가 포인트가 된 롱패딩이디자인도 예쁘다는 생각이 많이 들더라고요 그래서 이런 저런 아우터들을 살펴봤었는데요연예인들이나 셀럽이 많이 착용한다고알려진 나이키 스우시 롱패딩이 눈에 쏙 들어왔어요   솔직히 데일리룩 속에서도 무난하게 입고다니기 좋을 듯하더라구요      상품 문의나 구매는 프로필 하단의 링크를 클릭 해주세요      나이키롱패딩여자 나이키롱패딩 남자롱패딩나이키 나이키롱패딩블랙 나이키패딩 롱패딩 나이키점퍼 이 포스팅은 쿠팡 파트너스 활동의 일환으로  이에 따른 일정액의 수수료를 제공받습니다   겨울옷 패션 축구  동성로카페  스피드러너  투블럭  포인트타투  겨울여행  순천맛집  당진네일  소통좋아요  떡볶이맛집  떡볶이  상수네일  효자동네일샵  두정동네일샵  데이트  백스타그램  강남속눈썹  주안네일  이벤트케이크  염색컬러  사진스타그램,"#나이키롱패딩여자, #나이키롱패딩, #남자롱패딩나이키, #나이키롱패딩블랙, #나이키패딩, #롱패딩, #나이키점퍼.이, #겨울옷, #패션, #축구, #동성로카페, #스피드러너, #투블럭, #포인트타투, #겨울여행, #순천맛집, #당진네일, #소통좋아요, #떡볶이맛집, #떡볶이, #상수네일, #효자동네일샵, #두정동네일샵, #데이트, #백스타그램, #강남속눈썹, #주안네일, #이벤트케이크, #염색컬러, #사진스타그램",30,2,6.67,1,0.0001174536058256,541
떡볶이,zzim010,2617.0,2162.0, 고향분식포항에서 젤 맛있는 집 안먹어본사람은있어도한번만먹은사람은없다 비오는날엔 떡볶이 순대,"#고향분식포항에서, #안먹어본사람은있어도한번만먹은사람은없다, #비오는날엔, #떡볶이, #순대",5,2,40.0,40,0.0046981442330279,51
떡볶이,maeddeumin,11.0,4.0, 청년다방  수지구청맛집  수지구청역맛집  떡볶이 맛집  떡볶이그램  통큰커피,"#청년다방, #수지구청맛집, #수지구청역맛집, #떡볶이, #떡볶이그램, #통큰커피",6,2,33.33,2,0.0002349072116513,43
떡볶이,lilyslunch_,24.0,23.0,초대해줘서 고마워 떡볶이,#떡볶이,1,1,100.0,9,0.0010570824524312,13
떡볶이,myungrang_hyangdong,368.0,445.0,오랜만에 배달고객님 리뷰사진 대 방 출   만들어진 사진이 아닙니다 실제 고객님들이 올려주신 리뷰이니더욱 믿음이 가시죠  그렇습니다 제공받는 음식은 사진과 동일하도록열심히 최선다해 만들어 드려야지요 그것만이 살아남는 길입니다        향동1등맛집 명랑핫도그고양향동점     단체주문환영               상단음식주문하기  클릭 배달의민족  배달특급 배달  포장  네이버 스마트오더  전화주문   모두 가능합니다  맛있게먹으면0칼로리   떡볶이맛집  가성비맛집  향동간식맛집    퍼스트타워맛집  핫도그맛집 명랑핫도그  향동맛집  향동간식 핫도그  핫도그떡볶이  떡볶이  로제떡볶이  마라로제떡볶이  크림떡볶이 라면맵땅핫도그  크림치즈핫도그  상암맛집  은평맛집,"#향동1등맛집, #명랑핫도그고양향동점, #단체주문환영????\u200d♀?????????\u200d♂?, #상단음식주문하기, #클릭.배달의민족, #맛있게먹으면0칼로리.., #떡볶이맛집, #가성비맛집, #향동간식맛집..., #퍼스트타워맛집, #핫도그맛집, #명랑핫도그, #향동맛집, #향동간식, #핫도그, #핫도그떡볶이, #떡볶이, #로제떡볶이, #마라로제떡볶이, #크림떡볶이, #라면맵땅핫도그, #크림치즈핫도그., #상암맛집, #은평맛집",24,3,12.5,12,0.0014094432699083,375
떡볶이,baekyoonji,979.0,164.0,엔템 유모차가방 유모차정리함 유모차오거나이저  기저귀가방용으로큰 쇼퍼백들을 많이 사뒀는데 이게 칸막이가 없으니 뒤죽박죽 난리도 아니더라구요 그래서 준비했어요  예쁜데 실용적이고 실용적인데 예쁘고 활용도 높고 이너백이랑호환도되서 기저귀 가방으로 활용가능한기저귀가방 소개해요 기저귀 가방이 이렇게 예뻐서 될일인지   깔끔하고 모던한 스타일에 손잡이와 숄더백끈도 있어서유모차에 걸고다니기도 엄청 편해요  기저귀가방의 핵심  이너백인데요안에 넣을 수 있는 이너백이 있어서 깔끔하게 정리 할 수 있어요 저처럼 정리 못하시는 분들도  이너백 있으면 완벽하게정리 가능하다는 사실       상품 문의나 구매는 프로필 하단의 링크를 클릭 해주세요      기저귀가방 보냉백 기저귀가방숄더백 국민기저귀가방 신생아슬링 기저귀가방백팩 기저귀백팩 캔버스기저귀가방 기저귀파우치 아기기저귀가방 이 포스팅은 쿠팡 파트너스 활동의 일환으로  이에 따른 일정액의 수수료를 제공받습니다    투블럭  당진네일  진도믹스  네일맛집  마산카페  말티즈  바다여행  떡볶이  안산네일  송도미용실  두정동네일샵  육아맘  신촌꽃집  강남속눈썹  죽전네일  사진스타그램  핫딜  웨딩스냅  합정미용실  코트,"#기저귀가방, #보냉백, #기저귀가방숄더백, #국민기저귀가방, #신생아슬링, #기저귀가방백팩, #기저귀백팩, #캔버스기저귀가방, #기저귀파우치, #아기기저귀가방.이, #투블럭, #당진네일, #진도믹스, #네일맛집, #마산카페, #말티즈, #바다여행, #떡볶이, #안산네일, #송도미용실, #두정동네일샵, #육아맘, #신촌꽃집, #강남속눈썹, #죽전네일, #사진스타그램, #핫딜, #웨딩스냅, #합정미용실, #코트",30,1,3.33,2,0.0002349072116513,598
떡볶이,soyoon100,15.0,259.0,학교에서 만든 라볶이  라볶이  떡볶이  영어캠프  손맛  언니 오빠들 고마워  ,"#라볶이, #떡볶이, #영어캠프, #손맛",4,1,25.0,6,0.0007047216349541,45
떡볶이,mamaqueen.coffee,444.0,1094.0,국민 간식 마마퀸 떡볶이  우리 마마퀸 고객님들은 진정  먹잘알    와플 이랑 같이 정 말 많이 주문 해주시는 추억의 미니컵떡볶이  많이 맵지 않아 맵찔이들도 먹기 좋아용 오늘도 인기 많습니당  믿고 주문 주세용  ,,0,0,0.0,22,0.0025839793281653,121
떡볶이,jjangmat23,7.0,274.0,동네 즉석 떡볶이 넘버원  한스떡볶이 치즈떡으로 바꿔먹어도 맛있고 돈까스or치킨 까스를 담가먹어도 맛있고 국물 자체가 맛있는 즉석 떡볶이  신당동 저리 가라 입니다  기본 떡 오뎅 면 계란 야끼 만두 세트로 높은 물가에 아직 착한 가격으로 혼자 먹기 애매한 메뉴지만 1인분 세트도 판매하고 있어 그런 걱정도 노     치즈 듬뿍 넣어서 볶아주시는 볶음밥도 쌍따봉가끔 치즈가 땡기지 않는 날  그냥 볶음밥으로 가요 더 오래 사장님 건강히 영업 했으면 하는 맛집  상호명 한스 떡볶이 중곡1호점  서울 광진구 능동로50길 7  11 00 21 30   휴무X 짱맛_중곡  즉석떡볶이  즉석떡볶이맛집  떡볶이  떡볶이맛집  즉떡  서울맛집  서울맛집추천  군자맛집  중곡동맛집  아차산맛집  광진구맛집  맛스타그램  맛스타  먹스타  먹스타그램,"#한스떡볶이, #짱맛_중곡, #즉석떡볶이, #즉석떡볶이맛집, #떡볶이, #떡볶이맛집, #즉떡, #서울맛집, #서울맛집추천, #군자맛집, #중곡동맛집, #아차산맛집, #광진구맛집, #맛스타그램, #맛스타, #먹스타, #먹스타그램",17,5,29.41,14,0.0016443504815597,413
떡볶이,kh30025,964.0,235.0, 떡볶이 설탕대신 딸기넣고 로로가 잘먹겠지 각종야채와 버섯도추가   아직도 꿈나라  이것아 일나거라 떡볶이 먹으라구울로로가 왔어요 인사도잘하고 가래떡과 딸기도 잘 먹네요 2공기넣고 딸기 떡볶이를 해보았어요 여러분들도 한번해 보셔요 떡고 오뎅에서 딸기향이 솔솔  ,"#떡볶이, #설탕대신, #로로가, #각종야채와, #이것아",5,1,20.0,7,0.0008221752407798,146
떡볶이,ljs051500,1689.0,1180.0,점심은 분식 난 매운게 먹고팠지만아들땜시 로제로 만들어 먹기ㅡㅡ 아침  점심  저녁  플레이팅  그릇  그릇스타그램  집밥  혼밥  집밥스타그램  상차림  오늘의밥상  오늘뭐먹지  홈스위트홈  홈쿡  아침메뉴  점심메뉴  저녁메뉴  홈메이드  온더테이블  가정식  한식  식사  아이밥상  방학식단  분식  떡볶이  로제떡볶이,"#아침, #점심, #저녁, #플레이팅, #그릇, #그릇스타그램, #집밥, #혼밥, #집밥스타그램, #상차림, #오늘의밥상, #오늘뭐먹지, #홈스위트홈, #홈쿡, #아침메뉴, #점심메뉴, #저녁메뉴, #홈메이드, #온더테이블, #가정식, #한식, #식사, #아이밥상, #방학식단, #분식, #떡볶이, #로제떡볶이",27,5,18.52,69,0.0081042988019732,182
떡볶이,vprxm1205,2157.0,649.0, 홈메이드  떡볶이  어묵꼬치  노브랜드닭꼬치  맛스타그램  먹스타스램 아침부터 육수 만들어서 그 국물로 떡볶이 하고  꼬챙이 어묵 해주기  우리 연우 최애 꼬챙이 어묵 ㅎㅎㅎ노브랜드 닭꼬치는 언제나 맛있엉 ,"#홈메이드, #떡볶이, #어묵꼬치, #노브랜드닭꼬치, #맛스타그램, #먹스타스램",6,2,33.33,13,0.001526896875734,116
떡볶이,okya180,1041.0,2284.0, 옥야180 사랑해주시는 울고객님들  늘 감사합니다      리뷰보는 시간은 재충전 하는 시간 금요일도 맛있는분식들 대기중 배달의민족 요기요 열려있어요 평일 막날 모두 힘내세요    ㆍㆍ 분식은옥야180 안동맛집  안동떡볶이  안동떡볶이맛집  안동신시장  안동신시장맛집  안동신시장청년몰  신시장청년몰  오고가게  옛날떡볶이  떡순튀  먹스타그램  맛있다그램  맛스타그램  안동여행  안동분식  안동분식맛집  안동간식  떡볶이  jmt  jmtgr  선팔하면맞팔  좋아요  좋아요반사  일상  데일리  소통해요  안동핫플,"#옥야180, #분식은옥야180, #안동맛집, #안동떡볶이, #안동떡볶이맛집, #안동신시장, #안동신시장맛집, #안동신시장청년몰, #신시장청년몰, #오고가게, #옛날떡볶이, #떡순튀, #먹스타그램, #맛있다그램, #맛스타그램, #안동여행, #안동분식, #안동분식맛집, #안동간식, #떡볶이, #jmt, #jmtgr, #선팔하면맞팔, #좋아요, #좋아요반사, #일상, #데일리, #소통해요, #안동핫플",29,5,17.24,52,0.0061075875029363,291
떡볶이,okya180,1041.0,2284.0,목요일도  옥야180 정상영업중 맛있는분식 생각나실때 찾아주세요 배달의민족 요기요 열려있어요  오늘 하루도 우리모두 힘    내자구요 ㆍㆍ 떡볶이는옥야180  안동맛집  안동떡볶이  안동떡볶이맛집  안동신시장  안동신시장맛집  안동신시장청년몰  신시장청년몰  오고가게  옛날떡볶이  떡순튀  먹스타그램  맛있다그램  맛스타그램  안동여행  안동분식  안동분식맛집  안동간식  떡볶이  jmt  jmtgr  선팔하면맞팔  좋아요  좋아요반사  일상  데일리  소통해요  안동핫플,"#옥야180, #떡볶이는옥야180, #안동맛집, #안동떡볶이, #안동떡볶이맛집, #안동신시장, #안동신시장맛집, #안동신시장청년몰, #신시장청년몰, #오고가게, #옛날떡볶이, #떡순튀, #먹스타그램, #맛있다그램, #맛스타그램, #안동여행, #안동분식, #안동분식맛집, #안동간식, #떡볶이, #jmt, #jmtgr, #선팔하면맞팔, #좋아요, #좋아요반사, #일상, #데일리, #소통해요, #안동핫플",29,5,17.24,45,0.0052854122621564,266
