Category,ID,Contents,Tags,Tags_sum,Tags_count,Tags_rate,Likes,Scaled_likes,Contents_len
피자,leahhardacre767o0i, 오늘뭐먹지 맞팔좋아요 구조도 아이교육은아이고고 같이먹자 아기옷스타그램 소통 맛이좋아요 입간판 맞팔환영 인스타일상 음식 음색깡패 소통환영 일상소통 맞팔스타그램 피자 소통해요우리 오늘먹방끝,"#오늘뭐먹지, #맞팔좋아요, #구조도, #아이교육은아이고고, #같이먹자, #아기옷스타그램, #소통, #맛이좋아요, #입간판, #맞팔환영, #인스타일상, #음식, #음색깡패, #소통환영, #일상소통, #맞팔스타그램, #피자, #소통해요우리, #오늘먹방끝",19,7,36.84,0,0.0,104
피자,hihihil519,    혼자하는계정  사진못찍는여자  브런치  베러스퀘어  피자,"#혼자하는계정, #사진못찍는여자, #브런치, #베러스퀘어, #피자",5,1,20.0,2,0.0011514104778353,35
피자,tupacaef532,음       직장인  휴일  피자  이름이  뭐였더라  뭐시기  불고기피자  지금일어남  아침식사  심심하다  날씨억수로좋네,"#직장인, #휴일, #피자, #이름이, #뭐였더라, #뭐시기, #불고기피자, #지금일어남, #아침식사, #심심하다, #날씨억수로좋네",11,1,9.09,0,0.0,70
피자,hee.180310, 피자 콰트로피자 탄수폭탄 환혼2 보면서폭주하기 고영희가상자를 파손주의 터짐주의,"#피자, #콰트로피자, #탄수폭탄, #환혼2, #보면서폭주하기, #고영희가상자를, #파손주의, #터짐주의",8,1,12.5,4,0.0023028209556706,44
피자,kyuu89,맛있는저녁 그리고  몽뜨 저녁식사 빠네크림파스타 피자 마리게리타피자  하남 thenovembers  카페겸호프  스파클링애플쥬스  오렌지쥬스,"#몽뜨, #저녁식사, #빠네크림파스타, #피자, #마리게리타피자, #하남, #thenovembers, #카페겸호프, #스파클링애플쥬스, #오렌지쥬스",10,1,10.0,7,0.0040299366724237,78
피자,juhyeon8845, 영양공급 맞팔100 금오동꽃집 일상스타그램 맞팔해요 맞팔하면선팔 스파게티 광주근교나들이 맞팔은댓 프로먹방꾼 먹는게좋아 일상기록 즐거운추억하나추가 홍대편집샵 밥상일기 애쉬브라운 피자 네일아트 오늘먹방끝,"#영양공급, #맞팔100, #금오동꽃집, #일상스타그램, #맞팔해요, #맞팔하면선팔, #스파게티, #광주근교나들이, #맞팔은댓, #프로먹방꾼, #먹는게좋아, #일상기록, #즐거운추억하나추가, #홍대편집샵, #밥상일기, #애쉬브라운, #피자, #네일아트, #오늘먹방끝",19,5,26.32,2,0.0011514104778353,112
피자,hannahmcgrath551otq, 일상 맛집 제작하기 아이교육은아이고고 좋반 특별한날특별한선물 이태원칵테일 광주근교나들이 2만원대 맞팔환영 맞팔선팔환영 신월동네일 넘모맛있어 맞팔환영해요 존맛탱 가족여행 피자 소통해요 맞팔소통,"#일상, #맛집, #제작하기, #아이교육은아이고고, #좋반, #특별한날특별한선물, #이태원칵테일, #광주근교나들이, #2만원대, #맞팔환영, #맞팔선팔환영, #신월동네일, #넘모맛있어, #맞팔환영해요, #존맛탱, #가족여행, #피자, #소통해요, #맞팔소통",19,4,21.05,2,0.0011514104778353,107
피자,pizzamaru._.yangsan, 피자마루증산점  피자마루웅상점  피자마루덕계점  신메뉴  피자마루 신메뉴 출시   마늘빵 엣지 스테이크 피자 배달비 별도 18 900원    토핑은 부드럽고 맛있는 수비드 스테이크  마지막은 바삭 달콤한 마늘빵 엣지추운 겨울  피자마루 증산점은 쉬는 날 없이 항상 손님들을 기다리고 있습니다     올 겨울도 피자마루와 함께 즐겁게 지내요   양산 내 피자마루 매장 중 유일하게  소주  판매      경상남도 양산시 물금읍 가촌리 1280 4 G동 1층 118호 일부 나래메트로시티   055 366 1082 평일   오전 8 10 익일 밤 12 30토요일   오전 8 30 익일 밤 12 30일요일   오전 8 30 오후 10 50연중무휴    ,"#피자마루증산점, #피자마루웅상점, #피자마루덕계점, #신메뉴",4,0,0.0,17,0.0097869890616004,364
피자,lashundramurek, 과슈 데일리 구조도 조녜 어린이집졸업 일상사진 소통합시다 서귀포딱새우회 2만원대 프로먹방꾼 인스타일상 일상기록 instafood 맞팔환영해요 일상소통 맞팔스타그램 피자 네일아트 빵,"#과슈, #데일리, #구조도, #조녜, #어린이집졸업, #일상사진, #소통합시다, #서귀포딱새우회, #2만원대, #프로먹방꾼, #인스타일상, #일상기록, #instafood, #맞팔환영해요, #일상소통, #맞팔스타그램, #피자, #네일아트, #빵",19,6,31.58,3,0.001727115716753,101
피자,bettywalsh941d2g, 퇴사하고싶다 팝핑댄스 고마운사람 조녜 일상생활 웨딩부케 소통 댓글소통 먹방찍고옴 맞팔환영 문어낚시 신월동네일 첫줄 맞팔하자 밥상일기 맞좋튀 피자 침나올라그램 전시홀,"#퇴사하고싶다, #팝핑댄스, #고마운사람, #조녜, #일상생활, #웨딩부케, #소통, #댓글소통, #먹방찍고옴, #맞팔환영, #문어낚시, #신월동네일, #첫줄, #맞팔하자, #밥상일기, #맞좋튀, #피자, #침나올라그램, #전시홀",19,5,26.32,1,0.0005757052389176,92
피자,leejungjin_jonjal,방학중 여유가 생겨 팬미팅 했습니다  팬분들과 즐거운 시간 너무 행복했고 받은사랑 보답하기 위해 더 노력하는 인플루언서 이정진이 되기위해 노력하겠습니다   이정진  cryout  김경호  락  노래방  레전드  팬미팅  피자  먹방  존잘  안경  노래  샤우팅  고등학생  05  고3,"#이정진, #cryout, #김경호, #락, #노래방, #레전드, #팬미팅, #피자, #먹방, #존잘, #안경, #노래, #샤우팅, #고등학생, #05, #고3",16,1,6.25,9,0.005181347150259,160
피자,_mukjini, 첫줄근본  피자 중 하나인  페퍼로니피자피자마루의 페퍼로니 치즈폭탄피자인데요 보시는 것과 같이 페퍼로니가 가득한데요 사진첩을 보다 또 먹고 싶어져 공유해봅니다 ,"#첫줄근본, #피자, #페퍼로니피자피자마루의",3,1,33.33,69,0.0397236614853195,90
피자,hongnocchio, 핏제리아오  혜화맛집    핏제리아오 혜화점  스텔라 29 900원  프로슈토에 루꼴라 23 900원  부라타샐러드 19 800원핏제리아오 본점 다녀왔어용 부라타샐러드는 부라타치즈에 샐러드 같이 싹 먹으면 치즈의 부드러움과 야채의 신선함이 만나 너무 맛있었어요 스텔라 피자는 한입에 싹먹으면 피자도우의 쫀득담백함과 위에 야채들과 함께어울러 지는 맛이 너무 좋았어요 프로슈투에루롤라 피자도 마찬가지고핏제리아오 피자는 뭐 말할것도 없이 유명하고 맛있죠   주소   서울 종로구 동숭길 86 2  3층 영업시간   11 30   22 00  라스트오더   21 00 ,"#핏제리아오, #혜화맛집",2,0,0.0,69,0.0397236614853195,315
피자,sara_daa_22,화덕피자가 진짜 담백하니 맛있더라 기름도 그닥 많지도 않고   자주 먹게 될듯 화덕피자 피자 맛집 카페 브런치,"#화덕피자, #피자, #맛집, #카페, #브런치",5,2,40.0,2,0.0011514104778353,61
피자,container_kitchen_,잔반율 0  예약 방문해주셔서 감사합니다  맛있게 드셔주시니 오늘도 뿌듯하네요       산본  산본식당  산본스테이크  산본맛집  산본레스토랑  산본파스타  산본스테이크맛집  산본역맛집  산본데이트  산본중심상가  파스타맛집  산본피자  파스타  피자  피자맛집  빈티지  레트로  먹스타그램  먹스타,"#산본, #산본식당, #산본스테이크, #산본맛집, #산본레스토랑, #산본파스타, #산본스테이크맛집, #산본역맛집, #산본데이트, #산본중심상가, #파스타맛집, #산본피자, #파스타, #피자, #피자맛집, #빈티지, #레트로, #먹스타그램, #먹스타",19,3,15.79,11,0.0063327576280944,169
피자,junmo145, 선팔은맞팔 데일리 선팔은맞팔 소통좋아요 어린이집졸업 먹는순간기절 전용잔 맞팔가요 맛있는음식 강원도에어비앤비 서우봉 일상기록 선팔은곧맞팔 백일상꾸미기 존맛탱 맞팔스타그램 피자 소통그램 선팔맞팔,"#선팔은맞팔, #데일리, #선팔은맞팔, #소통좋아요, #어린이집졸업, #먹는순간기절, #전용잔, #맞팔가요, #맛있는음식, #강원도에어비앤비, #서우봉, #일상기록, #선팔은곧맞팔, #백일상꾸미기, #존맛탱, #맞팔스타그램, #피자, #소통그램, #선팔맞팔",19,4,21.05,0,0.0,107
피자,joo__.2a,인플루언서들이 자주 모이는 피자 찐 맛집   피자네버슬립스 반반피자 먹으려고 오늘 한 끼도 안먹었어용    미국식 반반피자 원조는 무적권 피네슬  고급스러우면서 트렌디한 분위기두 너무 좋구   피맥조합도 최고일거같아영 차두고 올때 꼭 피맥해야겠어용     합정  피자맛집  koreanfood  핫플  서울데이트  맛집투어  치팅데이  데이트코스  합정맛집  상수맛집  홍대맛집  데이트맛집  맛집추천,"#합정, #피자맛집, #koreanfood, #핫플, #서울데이트, #맛집투어, #치팅데이, #데이트코스, #합정맛집, #상수맛집, #홍대맛집, #데이트맛집, #맛집추천",13,0,0.0,4,0.0023028209556706,224
피자,gogum,빽보이 피자 ㅌㅌㅌㅋㅋㅋ 오늘은 피자가 땡기는날  빽보이피자  피자  치킨  핫치킨  피자먹는날  배달  서비스  스파게티  야호  bbq핫크리스피  핫후라이드  퇴근후  워킹맘  직장맘,"#빽보이피자, #피자, #치킨, #핫치킨, #피자먹는날, #배달, #서비스, #스파게티, #야호, #bbq핫크리스피, #핫후라이드, #퇴근후, #워킹맘, #직장맘",14,1,7.14,5,0.0028785261945883,104
피자,joanneslater455nh1, 대교 긍정적인생각 제작하기 일상스타그램 한국인의밥상 갈월이골목 선팔후맞팔 감칠맛가성비 먹방찍고옴 휴식시간 인스타일상 음식 안압지야경 맞팔하자 좋아요반사 요리그램 피자 옛것들 먹는순간은행복,"#대교, #긍정적인생각, #제작하기, #일상스타그램, #한국인의밥상, #갈월이골목, #선팔후맞팔, #감칠맛가성비, #먹방찍고옴, #휴식시간, #인스타일상, #음식, #안압지야경, #맞팔하자, #좋아요반사, #요리그램, #피자, #옛것들, #먹는순간은행복",19,5,26.32,3,0.001727115716753,105
피자,21sumana, 수유타투잘하는곳 긍정적인생각 제작하기 소통좋아요 어린이집졸업 맞팔하면선팔 소통합시다 밴드로고 맞팔은댓 강원도에어비앤비 두피문신 에스컬레이터 선팔은곧맞팔 좋튀 댓글소통 심심해 피자 소통해요 빵,"#수유타투잘하는곳, #긍정적인생각, #제작하기, #소통좋아요, #어린이집졸업, #맞팔하면선팔, #소통합시다, #밴드로고, #맞팔은댓, #강원도에어비앤비, #두피문신, #에스컬레이터, #선팔은곧맞팔, #좋튀, #댓글소통, #심심해, #피자, #소통해요, #빵",19,4,21.05,0,0.0,107
피자,sydneycole392, 일상 수유설빙 선팔은맞팔 구구전복삼계탕 같이먹자 맞팔하면선팔 소통 맞팔해요우리 맛있는음식 강원도에어비앤비 문어낚시 부천맛집추천 음색깡패 맛이가너무좋아요 일상소통 정신없다 피자 일상 맞팔소통,"#일상, #수유설빙, #선팔은맞팔, #구구전복삼계탕, #같이먹자, #맞팔하면선팔, #소통, #맞팔해요우리, #맛있는음식, #강원도에어비앤비, #문어낚시, #부천맛집추천, #음색깡패, #맛이가너무좋아요, #일상소통, #정신없다, #피자, #일상, #맞팔소통",19,7,36.84,1,0.0005757052389176,106
피자,seulbi5440,   내친구가사준 스크으리임 ,,0,0,0.0,17,0.0097869890616004,16
피자,johnnjeanpizza,  존앤진피자펍 설연휴 영업안내  행궁본점   1 21 24 정상영업  휴무없음  신풍점   1 21 23 24 정상영업  설 당일 22일 휴무   행궁본점 정상영업   2023년 새해 복 많이 받으세요    ,,0,0,0.0,4,0.0023028209556706,117
피자,susancarr200z5m, 일상스타그램 수유설빙 금오동꽃집 일상스타그램 좋반 웨딩부케 먹팔해요 강릉여행중 맞팔은댓 대학로맛집추천 인스타일상 음식 생신꽃배달 맞팔환영해요 일상소통 골프공 피자 침나올라그램 전시홀,"#일상스타그램, #수유설빙, #금오동꽃집, #일상스타그램, #좋반, #웨딩부케, #먹팔해요, #강릉여행중, #맞팔은댓, #대학로맛집추천, #인스타일상, #음식, #생신꽃배달, #맞팔환영해요, #일상소통, #골프공, #피자, #침나올라그램, #전시홀",19,7,36.84,4,0.0023028209556706,102
피자,se0ng_woo,  오랜만에 Pizza    울산  부산  서면  도우개러지  피자 피자맛집  스파게티  술스타그램  디저트  맛집  맛스타그램  사진  사진스타그램  부산카페  부산맛집  오늘  꽃  주말  일상  휴무  일상스타그램  카페  커피  아이폰  좋반  선팔  맞팔  소통  좋아요,"#울산, #부산, #서면, #도우개러지, #피자, #피자맛집, #스파게티, #술스타그램, #디저트, #맛집, #맛스타그램, #사진, #사진스타그램, #부산카페, #부산맛집, #오늘, #꽃, #주말, #일상, #휴무, #일상스타그램, #카페, #커피, #아이폰, #좋반, #선팔, #맞팔, #소통, #좋아요",29,2,6.9,42,0.0241796200345423,209
